x,mean,ci_lower,ci_upper,group
131.0,1.780668006947868,1.7038859403815394,1.7673758352212212,m3_diss
132.0,1.7799376425439886,1.7635295237563875,1.7037133424458832,m3_diss
133.0,1.7839630752722855,1.7049880767476375,1.7657972419990222,m3_diss
134.0,1.782987735396576,1.7059452496149174,1.7674402486609708,m3_diss
135.0,1.7826792208355957,1.7052625649679967,1.7658159401045623,m3_diss
136.0,1.78370357520692,1.703840341128951,1.7641910639663194,m3_diss
137.0,1.7799262763783266,1.7011787120306883,1.763795136582305,m3_diss
138.0,1.7769465820244907,1.7602109900374605,1.700500291000504,m3_diss
139.0,1.7792613025627895,1.7016535721589847,1.7588305671808073,m3_diss
140.0,1.7755587807366162,1.699135405322657,1.7582054641502538,m3_diss
141.0,1.7791448202614148,1.7012298105380381,1.754910542884714,m3_diss
142.0,1.7800264789315308,1.6976082488445878,1.7559053769783057,m3_diss
143.0,1.786587964815169,1.701333358962777,1.7608505711728462,m3_diss
144.0,1.7760247092005592,1.697869996865401,1.7534700980531441,m3_diss
145.0,1.7888679140036348,1.7584557702594472,1.704566719161855,m3_diss
146.0,1.7830052339512883,1.7012013962432337,1.7535913577303595,m3_diss
147.0,1.7837477716650632,1.7028083496139548,1.7523746975965788,m3_diss
148.0,1.786696209183744,1.697953434377761,1.752294606236163,m3_diss
149.0,1.7894228991026935,1.69974797181381,1.7557830843912168,m3_diss
150.0,1.7852953261302447,1.6972799936459317,1.7528953289455698,m3_diss
151.0,1.792916299985522,1.7615399130246419,1.704244918763919,m3_diss
152.0,1.792811178143801,1.705547906932792,1.7602327375014386,m3_diss
153.0,1.7955829526847762,1.7089106423092653,1.7634990981327436,m3_diss
154.0,1.7988263691695117,1.7116922903644969,1.7681066546494089,m3_diss
155.0,1.8022830878571867,1.7128462038323498,1.771627090952104,m3_diss
156.0,1.8034421784737713,1.713074258809863,1.7733196792093047,m3_diss
157.0,1.8083119081692232,1.7723200412082514,1.7149878450224971,m3_diss
158.0,1.8076438195029467,1.7724571653284564,1.719197969825251,m3_diss
159.0,1.8108587619811036,1.7201865541363783,1.775866500858888,m3_diss
160.0,1.8156554143170598,1.7242067501601204,1.781981823239723,m3_diss
161.0,1.8260241908701011,1.7360498644263584,1.7916729213936426,m3_diss
162.0,1.8276578605432985,1.7351853469661926,1.7927624712903965,m3_diss
163.0,1.825576137432843,1.731498589886395,1.7875065436145594,m3_diss
164.0,1.8266333440091072,1.7284988084655306,1.785508688156225,m3_diss
165.0,1.8236356893443126,1.7839391129939612,1.727184381597045,m3_diss
166.0,1.8222873636172399,1.725387891295277,1.7820714789006267,m3_diss
167.0,1.8266884497728455,1.720055881169008,1.7770071731527561,m3_diss
168.0,1.8265154908406669,1.724788370309298,1.7800077571478194,m3_diss
169.0,1.8263872751963706,1.7234721208658368,1.782775007262321,m3_diss
170.0,1.8285433499918262,1.722240768074648,1.7815941961737707,m3_diss
171.0,1.827832999493123,1.7820676834636853,1.7241218486992957,m3_diss
172.0,1.8332035347072708,1.7245619443464555,1.7837195830910484,m3_diss
173.0,1.8335681934895145,1.7246004249782987,1.7836366811880595,m3_diss
174.0,1.8346511685871725,1.724564148667371,1.7847722609453038,m3_diss
175.0,1.833844808609093,1.7249778920107213,1.7833588968609073,m3_diss
176.0,1.831556508178299,1.7254347601822746,1.7818221500639697,m3_diss
177.0,1.829264512865528,1.782243824866072,1.7253912467058696,m3_diss
178.0,1.8263291308035643,1.71816892278836,1.7793994224120215,m3_diss
179.0,1.8251821046121073,1.717996455148278,1.77632320512005,m3_diss
180.0,1.8261476591762047,1.715112457904815,1.7732062679300495,m3_diss
181.0,1.8310201645408877,1.7200508845206008,1.776034984817213,m3_diss
182.0,1.836095300858405,1.7243507340649353,1.7773430882935963,m3_diss
183.0,1.8421886882168999,1.723509996489395,1.7798939456598728,m3_diss
184.0,1.8401557935492012,1.7780137248875243,1.7243571520815841,m3_diss
185.0,1.8351273630525469,1.7212436406885057,1.7744899919336217,m3_diss
186.0,1.8341687593931575,1.720540104141482,1.773239889469358,m3_diss
187.0,1.8367693598716421,1.7170837204312066,1.7724836753639286,m3_diss
188.0,1.833411444462098,1.7192928106186138,1.7714485249410181,m3_diss
189.0,1.8449939386071788,1.728896925965057,1.7815908299988397,m3_diss
190.0,1.8455038702623177,1.7801293928283672,1.726181940987012,m3_diss
191.0,1.8427960975628543,1.7251946226653856,1.7796500145264629,m3_diss
192.0,1.8362083066684307,1.7267049944807922,1.7772594138121707,m3_diss
193.0,1.836153228157832,1.7239621939755716,1.777501536917023,m3_diss
194.0,1.8335895071782005,1.7233457008253417,1.7734373055995571,m3_diss
195.0,1.8330501367999705,1.7261979067699242,1.7735316195373285,m3_diss
196.0,1.833977763489052,1.7753041725624443,1.7251679660106316,m3_diss
197.0,1.833054655855579,1.7740991752943351,1.7268612531911782,m3_diss
198.0,1.8363820342399357,1.725337226342839,1.7775273258312168,m3_diss
199.0,1.8358588727600094,1.7248102281785496,1.7771261557107085,m3_diss
200.0,1.8367704740426078,1.7260809261414327,1.7753337439586125,m3_diss
201.0,1.8384401806551538,1.7267677773770762,1.7761545584670386,m3_diss
202.0,1.8366149869205741,1.7219588686424887,1.7714921356199638,m3_diss
203.0,1.8362198072235814,1.7718598280052114,1.7218276302985462,m3_diss
204.0,1.834901060935018,1.72109419728046,1.7672129279667084,m3_diss
205.0,1.8369427084307355,1.7186873050634721,1.769425890275666,m3_diss
206.0,1.8417425474983389,1.7214952389873928,1.76888354737429,m3_diss
207.0,1.8392304807593187,1.7204637948689432,1.7685031470115435,m3_diss
208.0,1.838845485868425,1.7198482035544522,1.7698339031843713,m3_diss
209.0,1.8368356185949462,1.7197001569591273,1.769055778535967,m3_diss
210.0,1.835687485983965,1.7187910076220843,1.7686331768845587,m3_diss
